,artist_name,lyrics,lyrics_tokenized
0,BIBI, watch me dancewatch me sing watch me dancewatch me sing i got mercy i got gracedesperado with the scalesthrow a rose on your bodymask of zorro i m so wanted look scared ,"['watch', 'me', 'dancewatch', 'me', 'sing', 'watch', 'me', 'dancewatch', 'me', 'sing', 'i', 'got', 'mercy', 'i', 'got', 'gracedesperado', 'with', 'the', 'scalesthrow', 'a', 'rose', 'on', 'your', 'bodymask', 'of', 'zorro', 'i', 'm', 'so', 'wanted', 'look', 'scared']"
1,BIBI, dice and ice cube home girls bitches spin it spin it pussy chips and chips and chips and demon under the table risk it risk it risk it till the last dime yeah yeah yeahrisk it risk it risk it till the last b b bitches ice and home girl on you on home girlbitches ice and home girl on you on home girlbitches ice and home girl on you on home girlbitches bitchesrisk it till the last dimegive me that hook that spin that roulettevodka in my cup spin it tip it strip it shawtygive me that hook that spin that roulette taste the muzzle of a guntaste the of moneyyou think i m dazzle up my tie that bitch ain t funny chips checks matches and chicks yeah yeah yeahrisk it risk it risk it till the last,"['dice', 'and', 'ice', 'cube', 'home', 'girls', 'bitches', 'spin', 'it', 'spin', 'it', 'pussy', 'chips', 'and', 'chips', 'and', 'chips', 'and', 'demon', 'under', 'the', 'table', 'risk', 'it', 'risk', 'it', 'risk', 'it', 'till', 'the', 'last', 'dime', 'yeah', 'yeah', 'yeahrisk', 'it', 'risk', 'it', 'risk', 'it', 'till', 'the', 'last', 'b', 'b', 'bitches', 'ice', 'and', 'home', 'girl', 'on', 'you', 'on', 'home', 'girlbitches', 'ice', 'and', 'home', 'girl', 'on', 'you', 'on', 'home', 'girlbitches', 'ice', 'and', 'home', 'girl', 'on', 'you', 'on', 'home', 'girlbitches', 'bitchesrisk', 'it', 'till', 'the', 'last', 'dimegive', 'me', 'that', 'hook', 'that', 'spin', 'that', 'roulettevodka', 'in', 'my', 'cup', 'spin', 'it', 'tip', 'it', 'strip', 'it', 'shawtygive', 'me', 'that', 'hook', 'that', 'spin', 'that', 'roulette', 'taste', 'the', 'muzzle', 'of', 'a', 'guntaste', 'the', 'of', 'moneyyou', 'think', 'i', 'm', 'dazzle', 'up', 'my', 'tie', 'that', 'bitch', 'ain', 't', 'funny', 'chips', 'checks', 'matches', 'and', 'chicks', 'yeah', 'yeah', 'yeahrisk', 'it', 'risk', 'it', 'risk', 'it', 'till', 'the', 'last']"
2,BIBI, champagne it might be pretty it might be beautifulit might be grandthis might be right this might be justicebut i welcome well doneshameless friends of mine hang my pretty head in your roomwhere is love where is my sympathy is it a farm is it society am i a tiger or a gazelle it might be pretty it might be beautifulit might be grandthis might be right this might be justicebut i ,"['champagne', 'it', 'might', 'be', 'pretty', 'it', 'might', 'be', 'beautifulit', 'might', 'be', 'grandthis', 'might', 'be', 'right', 'this', 'might', 'be', 'justicebut', 'i', 'welcome', 'well', 'doneshameless', 'friends', 'of', 'mine', 'hang', 'my', 'pretty', 'head', 'in', 'your', 'roomwhere', 'is', 'love', 'where', 'is', 'my', 'sympathy', 'is', 'it', 'a', 'farm', 'is', 'it', 'society', 'am', 'i', 'a', 'tiger', 'or', 'a', 'gazelle', 'it', 'might', 'be', 'pretty', 'it', 'might', 'be', 'beautifulit', 'might', 'be', 'grandthis', 'might', 'be', 'right', 'this', 'might', 'be', 'justicebut', 'i']"
3,BIBI, bad sad and mad refrain you blued my bruisepink me with tiesyou red my mindyou red my mindblack my bones andpurple my eyesyou red my mindyeah you red my mind ah ah ah drip drip drip drip on my waistand i keep keep keep keep beggingand addicted i digged it yeahaddicted i digged it yeahdrip drip drip drip on my waistand i keep keep keep keep beggingand addicted i digged it yeahaddicted i digged it yeah pet me pet me yeah hm hm,"['bad', 'sad', 'and', 'mad', 'refrain', 'you', 'blued', 'my', 'bruisepink', 'me', 'with', 'tiesyou', 'red', 'my', 'mindyou', 'red', 'my', 'mindblack', 'my', 'bones', 'andpurple', 'my', 'eyesyou', 'red', 'my', 'mindyeah', 'you', 'red', 'my', 'mind', 'ah', 'ah', 'ah', 'drip', 'drip', 'drip', 'drip', 'on', 'my', 'waistand', 'i', 'keep', 'keep', 'keep', 'keep', 'beggingand', 'addicted', 'i', 'digged', 'it', 'yeahaddicted', 'i', 'digged', 'it', 'yeahdrip', 'drip', 'drip', 'drip', 'on', 'my', 'waistand', 'i', 'keep', 'keep', 'keep', 'keep', 'beggingand', 'addicted', 'i', 'digged', 'it', 'yeahaddicted', 'i', 'digged', 'it', 'yeah', 'pet', 'me', 'pet', 'me', 'yeah', 'hm', 'hm']"
4,BIBI, i like that i like that let s ride oh oh oh oh oh oh oh oh oh oh i like that i like that let s ride oh oh oh oh oh oh oh oh oh oh  ,"['i', 'like', 'that', 'i', 'like', 'that', 'let', 's', 'ride', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'i', 'like', 'that', 'i', 'like', 'that', 'let', 's', 'ride', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh']"
5,BIBI, maybe if iwoke up in the morninghearing your voicemaybe if i was with you the distance between you and meit never seems to disappear i would try try try only if youif you come the distance between you and meit never seems to disappear ,"['maybe', 'if', 'iwoke', 'up', 'in', 'the', 'morninghearing', 'your', 'voicemaybe', 'if', 'i', 'was', 'with', 'you', 'the', 'distance', 'between', 'you', 'and', 'meit', 'never', 'seems', 'to', 'disappear', 'i', 'would', 'try', 'try', 'try', 'only', 'if', 'youif', 'you', 'come', 'the', 'distance', 'between', 'you', 'and', 'meit', 'never', 'seems', 'to', 'disappear']"
6,BIBI, jotto mm mmjotto mm mm mmjotto jotto pills and wine jotto mm mmjotto mm mm mmjotto jotto ,"['jotto', 'mm', 'mmjotto', 'mm', 'mm', 'mmjotto', 'jotto', 'pills', 'and', 'wine', 'jotto', 'mm', 'mmjotto', 'mm', 'mm', 'mmjotto', 'jotto']"
7,BIBI, pado if someone hear me call me you are my wave mayday i m a castaway soaking me slowly slowlydrowning me cruelly cruellykilling me gently gentlycall him if you see my s o s you are my wave mayday i m a castaway,"['pado', 'if', 'someone', 'hear', 'me', 'call', 'me', 'you', 'are', 'my', 'wave', 'mayday', 'i', 'm', 'a', 'castaway', 'soaking', 'me', 'slowly', 'slowlydrowning', 'me', 'cruelly', 'cruellykilling', 'me', 'gently', 'gentlycall', 'him', 'if', 'you', 'see', 'my', 's', 'o', 's', 'you', 'are', 'my', 'wave', 'mayday', 'i', 'm', 'a', 'castaway']"
8,BIBI, i need you when my instinct hit me badcryin like some pussy cat on the bedand when my instinct hit me sadmess around this whole town cause i m fucking mad huh huh huh when my instinct hit me badcryin like some pussy cat on the bedand when my instinct hit me sadmess around this whole town cause i m fucking mad,"['i', 'need', 'you', 'when', 'my', 'instinct', 'hit', 'me', 'badcryin', 'like', 'some', 'pussy', 'cat', 'on', 'the', 'bedand', 'when', 'my', 'instinct', 'hit', 'me', 'sadmess', 'around', 'this', 'whole', 'town', 'cause', 'i', 'm', 'fucking', 'mad', 'huh', 'huh', 'huh', 'when', 'my', 'instinct', 'hit', 'me', 'badcryin', 'like', 'some', 'pussy', 'cat', 'on', 'the', 'bedand', 'when', 'my', 'instinct', 'hit', 'me', 'sadmess', 'around', 'this', 'whole', 'town', 'cause', 'i', 'm', 'fucking', 'mad']"
9,BIBI, feed me feed meplease adopt mepet me pet meplease comfort me feed me feed meplease adopt mepet me pet meplease comfort me ,"['feed', 'me', 'feed', 'meplease', 'adopt', 'mepet', 'me', 'pet', 'meplease', 'comfort', 'me', 'feed', 'me', 'feed', 'meplease', 'adopt', 'mepet', 'me', 'pet', 'meplease', 'comfort', 'me']"
10,BIBI, i need you got my weapon not gonna let it happen check i got weapon not gonna let it happen bitch got a weapon better than a tongue i got weaponbetter than a snitch what just happen got a pretty throat will be takenyou better you betteryou better learn when she get yeah yeah yeahyou better you betteryeah yeah yeah yeah yeah yeahyou ooh ooh ooh oohyou bett r learn when she l t you ooh ooh ooh ooh now you shackledmy homies now you locked up got my weapon razor now you fucked up better shut up i m that weapon better than a tongue i got weaponbetter than a snitch what just happen got a pretty throat will be takenyou better you betteryou better learn when she let you ooh ooh ooh oohyou better learn when she let you ooh ooh ooh ooh,"['i', 'need', 'you', 'got', 'my', 'weapon', 'not', 'gonna', 'let', 'it', 'happen', 'check', 'i', 'got', 'weapon', 'not', 'gonna', 'let', 'it', 'happen', 'bitch', 'got', 'a', 'weapon', 'better', 'than', 'a', 'tongue', 'i', 'got', 'weaponbetter', 'than', 'a', 'snitch', 'what', 'just', 'happen', 'got', 'a', 'pretty', 'throat', 'will', 'be', 'takenyou', 'better', 'you', 'betteryou', 'better', 'learn', 'when', 'she', 'get', 'yeah', 'yeah', 'yeahyou', 'better', 'you', 'betteryeah', 'yeah', 'yeah', 'yeah', 'yeah', 'yeahyou', 'ooh', 'ooh', 'ooh', 'oohyou', 'bett', 'r', 'learn', 'when', 'she', 'l', 't', 'you', 'ooh', 'ooh', 'ooh', 'ooh', 'now', 'you', 'shackledmy', 'homies', 'now', 'you', 'locked', 'up', 'got', 'my', 'weapon', 'razor', 'now', 'you', 'fucked', 'up', 'better', 'shut', 'up', 'i', 'm', 'that', 'weapon', 'better', 'than', 'a', 'tongue', 'i', 'got', 'weaponbetter', 'than', 'a', 'snitch', 'what', 'just', 'happen', 'got', 'a', 'pretty', 'throat', 'will', 'be', 'takenyou', 'better', 'you', 'betteryou', 'better', 'learn', 'when', 'she', 'let', 'you', 'ooh', 'ooh', 'ooh', 'oohyou', 'better', 'learn', 'when', 'she', 'let', 'you', 'ooh', 'ooh', 'ooh', 'ooh']"
11,BIBI, fill me fill you i got some lovefeel me feel you i got some lovefeed me feed you with my lovefill me fill you with my l o v e fill me fill you i got some lovefeel me feel you i got some lovefeed me feed you with my lovefill me fill you with my l o v e,"['fill', 'me', 'fill', 'you', 'i', 'got', 'some', 'lovefeel', 'me', 'feel', 'you', 'i', 'got', 'some', 'lovefeed', 'me', 'feed', 'you', 'with', 'my', 'lovefill', 'me', 'fill', 'you', 'with', 'my', 'l', 'o', 'v', 'e', 'fill', 'me', 'fill', 'you', 'i', 'got', 'some', 'lovefeel', 'me', 'feel', 'you', 'i', 'got', 'some', 'lovefeed', 'me', 'feed', 'you', 'with', 'my', 'lovefill', 'me', 'fill', 'you', 'with', 'my', 'l', 'o', 'v', 'e']"
12,BIBI,nobody told mei can have the whole chocolateso i fed it to my buddynobody told mei get grands for hour and halfso i sold it for one hunnit yeah i allow myself to lose it to lose itallow myself to lose ityeah allow myself to lose it to lose itallow myself to lose it cause i sold it for one hunnitsold it for one hunniti sold it for one hunnityeah i allow myself to lose it nobody told mei can taste my own birthday cakeso i kept it in my closetnobody told mei can throw myself to doomsday lakeso i let myself go lose it,"['nobody', 'told', 'mei', 'can', 'have', 'the', 'whole', 'chocolateso', 'i', 'fed', 'it', 'to', 'my', 'buddynobody', 'told', 'mei', 'get', 'grands', 'for', 'hour', 'and', 'halfso', 'i', 'sold', 'it', 'for', 'one', 'hunnit', 'yeah', 'i', 'allow', 'myself', 'to', 'lose', 'it', 'to', 'lose', 'itallow', 'myself', 'to', 'lose', 'ityeah', 'allow', 'myself', 'to', 'lose', 'it', 'to', 'lose', 'itallow', 'myself', 'to', 'lose', 'it', 'cause', 'i', 'sold', 'it', 'for', 'one', 'hunnitsold', 'it', 'for', 'one', 'hunniti', 'sold', 'it', 'for', 'one', 'hunnityeah', 'i', 'allow', 'myself', 'to', 'lose', 'it', 'nobody', 'told', 'mei', 'can', 'taste', 'my', 'own', 'birthday', 'cakeso', 'i', 'kept', 'it', 'in', 'my', 'closetnobody', 'told', 'mei', 'can', 'throw', 'myself', 'to', 'doomsday', 'lakeso', 'i', 'let', 'myself', 'go', 'lose', 'it']"
13,BIBI, wet nightmare pop champagne all nightput the chandelier up highbodies on my bedall my baddies gonna up all night hah hah hah hah hahbang hard to say goodbyeyou were my favorite thing til nowbodies on the deckcold water is up your neckleast loved will be there say hi baby tell me whyyou keep showing up in my dream oh oh oh oh oh oh ohin my wet nightmareoh oh oh oh oh oh ohvisit my wet night terror love got me hauntedgot me trapped inbaby got me stuck inside your heartyour body got me drowninggot me soakingbaby got me stuck inside your heartyou re pretty even dyingeven ghostingpretty even cause you broke my heartlove got you hauntedgot you trapped inbaby got you stuck inside my heart baby tell me whyyou keep showing up in my dream ,"['wet', 'nightmare', 'pop', 'champagne', 'all', 'nightput', 'the', 'chandelier', 'up', 'highbodies', 'on', 'my', 'bedall', 'my', 'baddies', 'gonna', 'up', 'all', 'night', 'hah', 'hah', 'hah', 'hah', 'hahbang', 'hard', 'to', 'say', 'goodbyeyou', 'were', 'my', 'favorite', 'thing', 'til', 'nowbodies', 'on', 'the', 'deckcold', 'water', 'is', 'up', 'your', 'neckleast', 'loved', 'will', 'be', 'there', 'say', 'hi', 'baby', 'tell', 'me', 'whyyou', 'keep', 'showing', 'up', 'in', 'my', 'dream', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'ohin', 'my', 'wet', 'nightmareoh', 'oh', 'oh', 'oh', 'oh', 'oh', 'ohvisit', 'my', 'wet', 'night', 'terror', 'love', 'got', 'me', 'hauntedgot', 'me', 'trapped', 'inbaby', 'got', 'me', 'stuck', 'inside', 'your', 'heartyour', 'body', 'got', 'me', 'drowninggot', 'me', 'soakingbaby', 'got', 'me', 'stuck', 'inside', 'your', 'heartyou', 're', 'pretty', 'even', 'dyingeven', 'ghostingpretty', 'even', 'cause', 'you', 'broke', 'my', 'heartlove', 'got', 'you', 'hauntedgot', 'you', 'trapped', 'inbaby', 'got', 'you', 'stuck', 'inside', 'my', 'heart', 'baby', 'tell', 'me', 'whyyou', 'keep', 'showing', 'up', 'in', 'my', 'dream']"
14,BIBI,open your eyesmind your own businessown business and ikeep yourself low but i go high yeah but i go high i m going highpull me down with your tonguei m a startry to take me down and wave me goodbye pull you down with my voicefalling starsif you need it i can be sacrificed cause,"['open', 'your', 'eyesmind', 'your', 'own', 'businessown', 'business', 'and', 'ikeep', 'yourself', 'low', 'but', 'i', 'go', 'high', 'yeah', 'but', 'i', 'go', 'high', 'i', 'm', 'going', 'highpull', 'me', 'down', 'with', 'your', 'tonguei', 'm', 'a', 'startry', 'to', 'take', 'me', 'down', 'and', 'wave', 'me', 'goodbye', 'pull', 'you', 'down', 'with', 'my', 'voicefalling', 'starsif', 'you', 'need', 'it', 'i', 'can', 'be', 'sacrificed', 'cause']"
15,BIBI, fly with me with stony eyeswhat are you looking forwith snowy facewhy are you look so blue fly with me why don t you fly with methrough the starsfly with me why don t you fly with methrough the night fly with me why don t you fly with methrough the starsfly with me why don t you fly with methrough the night  baby venus earth to mars jupiter fly with me why don t you fly with me fly with me why don t you fly with methrough the night,"['fly', 'with', 'me', 'with', 'stony', 'eyeswhat', 'are', 'you', 'looking', 'forwith', 'snowy', 'facewhy', 'are', 'you', 'look', 'so', 'blue', 'fly', 'with', 'me', 'why', 'don', 't', 'you', 'fly', 'with', 'methrough', 'the', 'starsfly', 'with', 'me', 'why', 'don', 't', 'you', 'fly', 'with', 'methrough', 'the', 'night', 'fly', 'with', 'me', 'why', 'don', 't', 'you', 'fly', 'with', 'methrough', 'the', 'starsfly', 'with', 'me', 'why', 'don', 't', 'you', 'fly', 'with', 'methrough', 'the', 'night', 'baby', 'venus', 'earth', 'to', 'mars', 'jupiter', 'fly', 'with', 'me', 'why', 'don', 't', 'you', 'fly', 'with', 'me', 'fly', 'with', 'me', 'why', 'don', 't', 'you', 'fly', 'with', 'methrough', 'the', 'night']"
16,BIBI, timeless inside of me i ll find you ,"['timeless', 'inside', 'of', 'me', 'i', 'll', 'find', 'you']"
17,BIBI, give more care less give a little more give a little morecare a little less care a little lessgive a little more give a little morecare a little less care a little lessgive a little more give a little morecare a little less care a little lessgive a little more give a little morecare a little less care a little less give a little more give a little more give a less care on my ring ring baby chicks gonna get youchicks gonna hate youchicks tryna keep youin her feelings too you nice give er that i knowso i m gonna take itnot gonna keep itlet things go onlet things just flow give a little more give a little more give a little more care a little less care a little less care a little less give a little more give a little more oh care a little less care a little less care a little less give a little more give a little morecare a little less care a little lessgive a little more give a little more give a little more give a little more care a little less care a little less care a little less ,"['give', 'more', 'care', 'less', 'give', 'a', 'little', 'more', 'give', 'a', 'little', 'morecare', 'a', 'little', 'less', 'care', 'a', 'little', 'lessgive', 'a', 'little', 'more', 'give', 'a', 'little', 'morecare', 'a', 'little', 'less', 'care', 'a', 'little', 'lessgive', 'a', 'little', 'more', 'give', 'a', 'little', 'morecare', 'a', 'little', 'less', 'care', 'a', 'little', 'lessgive', 'a', 'little', 'more', 'give', 'a', 'little', 'morecare', 'a', 'little', 'less', 'care', 'a', 'little', 'less', 'give', 'a', 'little', 'more', 'give', 'a', 'little', 'more', 'give', 'a', 'less', 'care', 'on', 'my', 'ring', 'ring', 'baby', 'chicks', 'gonna', 'get', 'youchicks', 'gonna', 'hate', 'youchicks', 'tryna', 'keep', 'youin', 'her', 'feelings', 'too', 'you', 'nice', 'give', 'er', 'that', 'i', 'knowso', 'i', 'm', 'gonna', 'take', 'itnot', 'gonna', 'keep', 'itlet', 'things', 'go', 'onlet', 'things', 'just', 'flow', 'give', 'a', 'little', 'more', 'give', 'a', 'little', 'more', 'give', 'a', 'little', 'more', 'care', 'a', 'little', 'less', 'care', 'a', 'little', 'less', 'care', 'a', 'little', 'less', 'give', 'a', 'little', 'more', 'give', 'a', 'little', 'more', 'oh', 'care', 'a', 'little', 'less', 'care', 'a', 'little', 'less', 'care', 'a', 'little', 'less', 'give', 'a', 'little', 'more', 'give', 'a', 'little', 'morecare', 'a', 'little', 'less', 'care', 'a', 'little', 'lessgive', 'a', 'little', 'more', 'give', 'a', 'little', 'more', 'give', 'a', 'little', 'more', 'give', 'a', 'little', 'more', 'care', 'a', 'little', 'less', 'care', 'a', 'little', 'less', 'care', 'a', 'little', 'less']"
18,CHUNG HA, sparkling come and talk to me baby la la la la love me tell me what to do what to dotouch ah hoo ouch ah hoo tell me what to do what to do ah yah ooh no away sparkle oh baby you re all mine mine i i i oh baby you re all mine mine i i i drop it so oh oh oh oh oh you make me sparkle ah oh oh oh oh oh oh i ll be your sparklesparkling flavor no no oh my favorite take me all the way oh fallin lovin i ma dive ingosh ah hoo crush ah hoo tell me what to do what to do ah yah ooh no oh sparkle ,"['sparkling', 'come', 'and', 'talk', 'to', 'me', 'baby', 'la', 'la', 'la', 'la', 'love', 'me', 'tell', 'me', 'what', 'to', 'do', 'what', 'to', 'dotouch', 'ah', 'hoo', 'ouch', 'ah', 'hoo', 'tell', 'me', 'what', 'to', 'do', 'what', 'to', 'do', 'ah', 'yah', 'ooh', 'no', 'away', 'sparkle', 'oh', 'baby', 'you', 're', 'all', 'mine', 'mine', 'i', 'i', 'i', 'oh', 'baby', 'you', 're', 'all', 'mine', 'mine', 'i', 'i', 'i', 'drop', 'it', 'so', 'oh', 'oh', 'oh', 'oh', 'oh', 'you', 'make', 'me', 'sparkle', 'ah', 'oh', 'oh', 'oh', 'oh', 'oh', 'oh', 'i', 'll', 'be', 'your', 'sparklesparkling', 'flavor', 'no', 'no', 'oh', 'my', 'favorite', 'take', 'me', 'all', 'the', 'way', 'oh', 'fallin', 'lovin', 'i', 'ma', 'dive', 'ingosh', 'ah', 'hoo', 'crush', 'ah', 'hoo', 'tell', 'me', 'what', 'to', 'do', 'what', 'to', 'do', 'ah', 'yah', 'ooh', 'no', 'oh', 'sparkle']"
19,CHUNG HA, xxxx fuck shit na na na na yeah yeah yeah you you feelin me feelin sharp and riskyshaped like diamond yeah now come beg on my feet like diamond diamond beauty yeah beauty uh reflecting different parts of me dily oh yeah tear me do do do do do do down do do do down hit me harder hit me harder dare me do do do do do do down down down oh cause i m a fighter yeah oh tear tear me down tear me down tear me down i won t cover up anymoreshattered pieces shine on the floor yeah oh dare dare me down dare me down dare me down guess i should be thanking you forglittered pieces shine on the floor ain t gonna waste my timegracefully facing you haters cryout of my way don t mindgibber and gabber go get a life ooh i got the game i m on the reignstuck in my trap now obeyno reason to vile in the back backhouse of the clown make me crack crack,"['xxxx', 'fuck', 'shit', 'na', 'na', 'na', 'na', 'yeah', 'yeah', 'yeah', 'you', 'you', 'feelin', 'me', 'feelin', 'sharp', 'and', 'riskyshaped', 'like', 'diamond', 'yeah', 'now', 'come', 'beg', 'on', 'my', 'feet', 'like', 'diamond', 'diamond', 'beauty', 'yeah', 'beauty', 'uh', 'reflecting', 'different', 'parts', 'of', 'me', 'dily', 'oh', 'yeah', 'tear', 'me', 'do', 'do', 'do', 'do', 'do', 'do', 'down', 'do', 'do', 'do', 'down', 'hit', 'me', 'harder', 'hit', 'me', 'harder', 'dare', 'me', 'do', 'do', 'do', 'do', 'do', 'do', 'down', 'down', 'down', 'oh', 'cause', 'i', 'm', 'a', 'fighter', 'yeah', 'oh', 'tear', 'tear', 'me', 'down', 'tear', 'me', 'down', 'tear', 'me', 'down', 'i', 'won', 't', 'cover', 'up', 'anymoreshattered', 'pieces', 'shine', 'on', 'the', 'floor', 'yeah', 'oh', 'dare', 'dare', 'me', 'down', 'dare', 'me', 'down', 'dare', 'me', 'down', 'guess', 'i', 'should', 'be', 'thanking', 'you', 'forglittered', 'pieces', 'shine', 'on', 'the', 'floor', 'ain', 't', 'gonna', 'waste', 'my', 'timegracefully', 'facing', 'you', 'haters', 'cryout', 'of', 'my', 'way', 'don', 't', 'mindgibber', 'and', 'gabber', 'go', 'get', 'a', 'life', 'ooh', 'i', 'got', 'the', 'game', 'i', 'm', 'on', 'the', 'reignstuck', 'in', 'my', 'trap', 'now', 'obeyno', 'reason', 'to', 'vile', 'in', 'the', 'back', 'backhouse', 'of', 'the', 'clown', 'make', 'me', 'crack', 'crack']"
20,CHUNG HA, louder hey say no matter what it is i will be listeningway ah ah ah free louder louder all the hater haterit s time to raise our voice raise our voice let s go and make some noise future future breakdown hey hey louder louder pray okay yeah you are brave ah ah ah louder louder all the hater haterit s time to raise our voice raise our voice let s go and make some noise future futur ,"['louder', 'hey', 'say', 'no', 'matter', 'what', 'it', 'is', 'i', 'will', 'be', 'listeningway', 'ah', 'ah', 'ah', 'free', 'louder', 'louder', 'all', 'the', 'hater', 'haterit', 's', 'time', 'to', 'raise', 'our', 'voice', 'raise', 'our', 'voice', 'let', 's', 'go', 'and', 'make', 'some', 'noise', 'future', 'future', 'breakdown', 'hey', 'hey', 'louder', 'louder', 'pray', 'okay', 'yeah', 'you', 'are', 'brave', 'ah', 'ah', 'ah', 'louder', 'louder', 'all', 'the', 'hater', 'haterit', 's', 'time', 'to', 'raise', 'our', 'voice', 'raise', 'our', 'voice', 'let', 's', 'go', 'and', 'make', 'some', 'noise', 'future', 'futur']"
21,CHUNG HA, california dream broken hmm hmm ocean romantic come on california girls on the beachon the west coastbaby let s go let s gogimme that hollywood heatmy california dream post chorus ooh ooh ooh ooh ooh my california dreamooh ooh ooh ooh ooh that s where i wanna beooh ooh ooh ooh ooh my california dreamon the west coast baby let s go let s go,"['california', 'dream', 'broken', 'hmm', 'hmm', 'ocean', 'romantic', 'come', 'on', 'california', 'girls', 'on', 'the', 'beachon', 'the', 'west', 'coastbaby', 'let', 's', 'go', 'let', 's', 'gogimme', 'that', 'hollywood', 'heatmy', 'california', 'dream', 'post', 'chorus', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'my', 'california', 'dreamooh', 'ooh', 'ooh', 'ooh', 'ooh', 'that', 's', 'where', 'i', 'wanna', 'beooh', 'ooh', 'ooh', 'ooh', 'ooh', 'my', 'california', 'dreamon', 'the', 'west', 'coast', 'baby', 'let', 's', 'go', 'let', 's', 'go']"
22,CHUNG HA, good night my princess anybody home ooh i know there s no one then you play my favorite song again i don t wanna cryevery night i try it breaks my heart in two good night my princess in my dream my favorite song again i don t wanna cryevery night i try it breaks my heart in two good night my princess,"['good', 'night', 'my', 'princess', 'anybody', 'home', 'ooh', 'i', 'know', 'there', 's', 'no', 'one', 'then', 'you', 'play', 'my', 'favorite', 'song', 'again', 'i', 'don', 't', 'wanna', 'cryevery', 'night', 'i', 'try', 'it', 'breaks', 'my', 'heart', 'in', 'two', 'good', 'night', 'my', 'princess', 'in', 'my', 'dream', 'my', 'favorite', 'song', 'again', 'i', 'don', 't', 'wanna', 'cryevery', 'night', 'i', 'try', 'it', 'breaks', 'my', 'heart', 'in', 'two', 'good', 'night', 'my', 'princess']"
23,CHUNG HA, love me out loud cause the silence it always hurts soundif you love me then scream and shoutdon t wanna lose ya but you re fading outso if you love me love me out loudout loud out loudlove me out loud love me out loud out loud out loud love me out love me out loud love me out loud love me out hear the roar gotta scream until my lungs run out soundif you love me then scream and shoutdon t wanna lose ya but you re fading outso if you love me,"['love', 'me', 'out', 'loud', 'cause', 'the', 'silence', 'it', 'always', 'hurts', 'soundif', 'you', 'love', 'me', 'then', 'scream', 'and', 'shoutdon', 't', 'wanna', 'lose', 'ya', 'but', 'you', 're', 'fading', 'outso', 'if', 'you', 'love', 'me', 'love', 'me', 'out', 'loudout', 'loud', 'out', 'loudlove', 'me', 'out', 'loud', 'love', 'me', 'out', 'loud', 'out', 'loud', 'out', 'loud', 'love', 'me', 'out', 'love', 'me', 'out', 'loud', 'love', 'me', 'out', 'loud', 'love', 'me', 'out', 'hear', 'the', 'roar', 'gotta', 'scream', 'until', 'my', 'lungs', 'run', 'out', 'soundif', 'you', 'love', 'me', 'then', 'scream', 'and', 'shoutdon', 't', 'wanna', 'lose', 'ya', 'but', 'you', 're', 'fading', 'outso', 'if', 'you', 'love', 'me']"
24,CHUNG HA, nuh uh uh nuh nuh nuh nuh uh i know you still like me uh huh affecting your psyche likeuh huh nuh uh uh huh nuh uh nuh uh uh huh my whole damn style fascinating yeah yeah yeahi m work of art i ll take your heart get it racingmaking you stop making you stare cause you know i m rare right wanna wanna wannabe right i m the one i m the real onewanna wanna wannabe right nuh uhbad bad for the historygood god i m a masterpiece right wanna wanna wannabe right i m the one i m the real one real one post chorus nuh uh uh uh uh uh wannabe right nuh uh uh uh uh uh and you know it huhnuh uh uh uh uh uh wannabe right yeah the real one yeah yeah lie,"['nuh', 'uh', 'uh', 'nuh', 'nuh', 'nuh', 'nuh', 'uh', 'i', 'know', 'you', 'still', 'like', 'me', 'uh', 'huh', 'affecting', 'your', 'psyche', 'likeuh', 'huh', 'nuh', 'uh', 'uh', 'huh', 'nuh', 'uh', 'nuh', 'uh', 'uh', 'huh', 'my', 'whole', 'damn', 'style', 'fascinating', 'yeah', 'yeah', 'yeahi', 'm', 'work', 'of', 'art', 'i', 'll', 'take', 'your', 'heart', 'get', 'it', 'racingmaking', 'you', 'stop', 'making', 'you', 'stare', 'cause', 'you', 'know', 'i', 'm', 'rare', 'right', 'wanna', 'wanna', 'wannabe', 'right', 'i', 'm', 'the', 'one', 'i', 'm', 'the', 'real', 'onewanna', 'wanna', 'wannabe', 'right', 'nuh', 'uhbad', 'bad', 'for', 'the', 'historygood', 'god', 'i', 'm', 'a', 'masterpiece', 'right', 'wanna', 'wanna', 'wannabe', 'right', 'i', 'm', 'the', 'one', 'i', 'm', 'the', 'real', 'one', 'real', 'one', 'post', 'chorus', 'nuh', 'uh', 'uh', 'uh', 'uh', 'uh', 'wannabe', 'right', 'nuh', 'uh', 'uh', 'uh', 'uh', 'uh', 'and', 'you', 'know', 'it', 'huhnuh', 'uh', 'uh', 'uh', 'uh', 'uh', 'wannabe', 'right', 'yeah', 'the', 'real', 'one', 'yeah', 'yeah', 'lie']"
